cluster_file,rmax,n_slices,vol_slice,n_slices_used,n_points,elapsed_sec
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.13915788418568703,30,3.538406332800019,30,90680,0.6874197619999904
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.16504313039506832,30,4.183300609600033,30,90680,0.6840235890003896
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.19574338205844316,30,4.952445008000006,30,90680,0.5807762449994698
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.23215429523156061,30,6.141103628799976,30,90680,0.5696563320007044
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.27533813009510066,30,7.716857953599899,30,90680,0.5542603300000337
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.32655474157240716,30,9.559873492799936,30,90680,0.5832418659992982
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.38729833462074165,30,11.178994667199907,30,90680,0.5361394410001594
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.4593410565032031,30,12.657636147199883,30,90680,0.5222580409999864
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.5447846978120705,30,14.425994790399844,30,90680,0.5196159209999678
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.646122010580866,30,15.84431547679986,30,90680,0.5157769259994893
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.766309432393553,30,17.091090497599936,30,90680,0.531690133999291
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.9088533381603999,30,18.37945595839985,30,90680,0.5153668619996097
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,1.0779123358892524,30,19.533962891199856,30,90680,0.5105367579999438
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,1.2784185908520773,30,20.49698470399984,30,90680,0.5054817509999339
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,1.5162217176853316,30,21.232113059199847,30,90680,0.5049088069999925
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,1.7982594383647084,30,22.39014959039981,30,90680,0.49664557999949466
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,2.1327599848684327,30,23.363147956799857,30,90680,0.49911189900012687
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,2.5294821514699986,30,24.17324998239991,30,90680,0.49319241200009856
